FromAddress,ToCity,ToState,PackageSize,Cost,ShippingTimeDays,Service
Stockton,Columbia,SC,Size M,12.06,5,UPS® Ground
Stockton,Columbia,SC,Size L,17.29,5,UPS® Ground
Stockton,Greenville,SC,Size S,9.25,5,UPS® Ground
Stockton,Greenville,SC,Size M,12.06,5,UPS® Ground
Stockton,Greenville,SC,Size L,17.29,5,UPS® Ground
Stockton,Lebanon,TN,Size S,9.25,4,UPS® Ground
Stockton,Lebanon,TN,Size M,12.06,4,UPS® Ground
Stockton,Lebanon,TN,Size L,17.29,4,UPS® Ground
Stockton,Salem,OR,Size S,6.69,2,UPS® Ground
Stockton,Salem,OR,Size M,8.69,2,UPS® Ground
Stockton,Salem,OR,Size L,10.54,2,UPS® Ground
Stockton,Cleveland,OH,Size S,9.25,4,UPS® Ground
Stockton,Cleveland,OH,Size M,12.06,4,UPS® Ground
Stockton,Cleveland,OH,Size L,17.29,4,UPS® Ground
Stockton,Denver,CO,Size S,7.45,3,UPS® Ground
Stockton,Denver,CO,Size M,8.86,3,UPS® Ground
Stockton,Denver,CO,Size L,14.1,3,UPS® Ground
Stockton,Omaha,NE,Size S,8.45,4,UPS® Ground
Stockton,Omaha,NE,Size M,10.4,4,UPS® Ground
Stockton,Omaha,NE,Size L,15.29,4,UPS® Ground
Stockton,Portland,OR,Size S,6.69,2,UPS® Ground
Stockton,Portland,OR,Size M,8.69,2,UPS® Ground
Stockton,Portland,OR,Size L,10.54,2,UPS® Ground
Stockton,Raleigh,NC,Size S,9.25,5,UPS® Ground
Stockton,Raleigh,NC,Size M,12.06,5,UPS® Ground
Stockton,Raleigh,NC,Size L,17.29,5,UPS® Ground
Stockton,Richmond,VA,Size S,9.25,4,UPS® Ground
Stockton,Richmond,VA,Size M,12.06,4,UPS® Ground
Stockton,Richmond,VA,Size L,17.29,4,UPS® Ground
Stockton,Jackson,MS,Size S,8.71,4,UPS® Ground
Stockton,Jackson,MS,Size M,11.0,4,UPS® Ground
Stockton,Jackson,MS,Size L,16.29,4,UPS® Ground
Stockton,Albany,NY,Size S,9.25,4,UPS® Ground
Stockton,Albany,NY,Size M,12.06,4,UPS® Ground
Stockton,Albany,NY,Size L,17.29,4,UPS® Ground
Stockton,Fort Worth,TX,Size S,8.45,4,UPS® Ground
Stockton,Fort Worth,TX,Size M,10.4,4,UPS® Ground
Stockton,Fort Worth,TX,Size L,15.29,4,UPS® Ground
Stockton,Oklahoma City,OK,Size S,8.45,4,UPS® Ground
Stockton,Oklahoma City,OK,Size M,10.4,4,UPS® Ground
Stockton,Oklahoma City,OK,Size L,15.29,4,UPS® Ground
Stockton,Chesapeake,VA,Size S,9.25,4,UPS® Ground
Stockton,Chesapeake,VA,Size M,12.06,4,UPS® Ground
Stockton,Chesapeake,VA,Size L,17.29,4,UPS® Ground
Stockton,Miami,FL,Size S,9.25,5,UPS® Ground
Stockton,Miami,FL,Size M,12.06,5,UPS® Ground
Stockton,Miami,FL,Size L,17.29,5,UPS® Ground
Stockton,Milford,CT,Size S,9.25,5,UPS® Ground
Stockton,Milford,CT,Size M,12.06,5,UPS® Ground
Stockton,Milford,CT,Size L,17.29,5,UPS® Ground
Stockton,Pittsburgh,PA,Size S,9.25,4,UPS® Ground
Stockton,Pittsburgh,PA,Size M,12.06,4,UPS® Ground
Stockton,Pittsburgh,PA,Size L,17.29,4,UPS® Ground
Stockton,San Francisco,CA,Size S,6.48,1,UPS® Ground
Stockton,San Francisco,CA,Size M,7.79,1,UPS® Ground
Stockton,San Francisco,CA,Size L,8.94,1,UPS® Ground
Stockton,San Jose,CA,Size S,6.48,1,UPS® Ground
Stockton,San Jose,CA,Size M,7.79,1,UPS® Ground
Stockton,San Jose,CA,Size L,8.94,1,UPS® Ground
Stockton,Tucson,AZ,Size S,7.45,2,UPS® Ground
Stockton,Tucson,AZ,Size M,8.86,2,UPS® Ground
Stockton,Tucson,AZ,Size L,14.1,2,UPS® Ground
Stockton,Virginia Beach,VA,Size S,9.25,4,UPS® Ground
Stockton,Virginia Beach,VA,Size M,12.06,4,UPS® Ground
Stockton,Virginia Beach,VA,Size L,17.29,4,UPS® Ground
Stockton,Albuquerque,NM,Size S,7.45,3,UPS® Ground
Stockton,Albuquerque,NM,Size M,8.86,3,UPS® Ground
Stockton,Albuquerque,NM,Size L,14.1,3,UPS® Ground
Stockton,Gilbert,AZ,Size S,7.45,2,UPS® Ground
Stockton,Gilbert,AZ,Size M,8.86,2,UPS® Ground
Stockton,Gilbert,AZ,Size L,14.1,2,UPS® Ground
Stockton,Springfield,IL,Size S,8.71,3,UPS® Ground
Stockton,Springfield,IL,Size M,11.0,3,UPS® Ground
Stockton,Springfield,IL,Size L,16.29,3,UPS® Ground
Stockton,Alexandria,VA,Size S,9.25,4,UPS® Ground
Stockton,Alexandria,VA,Size M,12.06,4,UPS® Ground
Stockton,Alexandria,VA,Size L,17.29,4,UPS® Ground
Stockton,Kansas City,MO,Size S,8.45,4,UPS® Ground
Stockton,Kansas City,MO,Size M,10.4,4,UPS® Ground
Stockton,Kansas City,MO,Size L,15.29,4,UPS® Ground
Stockton,Knoxville,TN,Size S,9.25,4,UPS® Ground
Stockton,Knoxville,TN,Size M,12.06,4,UPS® Ground
Stockton,Knoxville,TN,Size L,17.29,4,UPS® Ground
Stockton,Lakewood,CO,Size S,7.45,3,UPS® Ground
Stockton,Lakewood,CO,Size M,8.86,3,UPS® Ground
Stockton,Lakewood,CO,Size L,14.1,3,UPS® Ground
Stockton,Nashville,TN,Size S,9.25,4,UPS® Ground
Stockton,Nashville,TN,Size M,12.06,4,UPS® Ground
Stockton,Nashville,TN,Size L,17.29,4,UPS® Ground
Stockton,Saint Louis,MO,Size S,8.71,4,UPS® Ground
Stockton,Saint Louis,MO,Size M,11.0,4,UPS® Ground
Stockton,Saint Louis,MO,Size L,16.29,4,UPS® Ground
Stockton,Seattle,WA,Size S,8.45,2,UPS® Ground
Stockton,Seattle,WA,Size M,10.4,2,UPS® Ground
Stockton,Seattle,WA,Size L,15.29,2,UPS® Ground
Austin,Brooklyn,NY,Size S,8.62,3,UPS® Ground
Austin,Brooklyn,NY,Size M,10.91,3,UPS® Ground
Austin,Brooklyn,NY,Size L,16.29,3,UPS® Ground
Austin,Phoenix,AZ,Size S,7.45,3,UPS® Ground
Austin,Phoenix,AZ,Size M,8.86,3,UPS® Ground
Austin,Phoenix,AZ,Size L,14.1,3,UPS® Ground
Austin,Houston,TX,Size S,6.56,1,UPS® Ground
Austin,Houston,TX,Size M,8.24,1,UPS® Ground
Austin,Houston,TX,Size L,9.94,1,UPS® Ground
Austin,San Antonio,TX,Size S,6.48,1,UPS® Ground
Austin,San Antonio,TX,Size M,7.79,1,UPS® Ground
Austin,San Antonio,TX,Size L,8.94,1,UPS® Ground
Austin,Jacksonville,FL,Size S,7.45,2,UPS® Ground
Austin,Jacksonville,FL,Size M,8.86,2,UPS® Ground
Austin,Jacksonville,FL,Size L,14.1,2,UPS® Ground
Austin,Chicago,IL,Size S,8.45,2,UPS® Ground
Austin,Chicago,IL,Size M,10.4,2,UPS® Ground
Austin,Chicago,IL,Size L,15.29,2,UPS® Ground
Austin,Dallas,TX,Size S,6.56,1,UPS® Ground
Austin,Dallas,TX,Size M,8.24,1,UPS® Ground
Austin,Dallas,TX,Size L,9.94,1,UPS® Ground
Austin,Wilmington,DE,Size S,8.71,3,UPS® Ground
Austin,Wilmington,DE,Size M,11.0,3,UPS® Ground
Austin,Wilmington,DE,Size L,16.29,3,UPS® Ground
Austin,Austin,TX,Size S,6.48,1,UPS® Ground
Austin,Austin,TX,Size M,7.79,1,UPS® Ground
Austin,Austin,TX,Size L,8.94,1,UPS® Ground
Austin,Canton,OH,Size S,8.45,3,UPS® Ground
Austin,Canton,OH,Size M,10.4,3,UPS® Ground
Austin,Canton,OH,Size L,15.29,3,UPS® Ground
Austin,Charlotte,NC,Size S,8.71,3,UPS® Ground
Austin,Charlotte,NC,Size M,11.0,3,UPS® Ground
Austin,Charlotte,NC,Size L,16.29,3,UPS® Ground
Austin,New York,NY,Size S,8.71,3,UPS® Ground
Austin,New York,NY,Size M,11.0,3,UPS® Ground
Austin,New York,NY,Size L,16.29,3,UPS® Ground
Austin,Atlanta,GA,Size S,7.45,3,UPS® Ground
Austin,Atlanta,GA,Size M,8.86,3,UPS® Ground
Austin,Atlanta,GA,Size L,14.1,3,UPS® Ground
Austin,Franklin,TN,Size S,7.45,2,UPS® Ground
Austin,Franklin,TN,Size M,8.86,2,UPS® Ground
Austin,Franklin,TN,Size L,14.1,2,UPS® Ground
Austin,Lexington,KY,Size S,7.45,3,UPS® Ground
Austin,Lexington,KY,Size M,8.86,3,UPS® Ground
Austin,Lexington,KY,Size L,14.1,3,UPS® Ground
Austin,Orlando,FL,Size S,7.45,2,UPS® Ground
Austin,Orlando,FL,Size M,8.86,2,UPS® Ground
Austin,Orlando,FL,Size L,14.1,2,UPS® Ground
Austin,Rochester,NY,Size S,8.71,4,UPS® Ground
Austin,Rochester,NY,Size M,11.0,4,UPS® Ground
Austin,Rochester,NY,Size L,16.29,4,UPS® Ground
Austin,Las Vegas,NV,Size S,8.45,3,UPS® Ground
Austin,Las Vegas,NV,Size M,10.4,3,UPS® Ground
Austin,Las Vegas,NV,Size L,15.29,3,UPS® Ground
Austin,Louisville,KY,Size S,7.45,3,UPS® Ground
Austin,Louisville,KY,Size M,8.86,3,UPS® Ground
Austin,Louisville,KY,Size L,14.1,3,UPS® Ground
Austin,Marietta,GA,Size S,7.45,3,UPS® Ground
Austin,Marietta,GA,Size M,8.86,3,UPS® Ground
Austin,Marietta,GA,Size L,14.1,3,UPS® Ground
Austin,Colorado Springs,CO,Size S,7.45,2,UPS® Ground
Austin,Colorado Springs,CO,Size M,8.86,2,UPS® Ground
Austin,Colorado Springs,CO,Size L,14.1,2,UPS® Ground
Austin,Columbus,OH,Size S,8.45,3,UPS® Ground
Austin,Columbus,OH,Size M,10.4,3,UPS® Ground
Austin,Columbus,OH,Size L,15.29,3,UPS® Ground
Austin,Marble Falls,TX,Size S,6.48,1,UPS® Ground
Austin,Marble Falls,TX,Size M,7.79,1,UPS® Ground
Austin,Marble Falls,TX,Size L,8.94,1,UPS® Ground
Austin,Tampa,FL,Size S,7.45,2,UPS® Ground
Austin,Tampa,FL,Size M,8.86,2,UPS® Ground
Austin,Tampa,FL,Size L,14.1,2,UPS® Ground
Austin,San Diego,CA,Size S,8.45,3,UPS® Ground
Austin,San Diego,CA,Size M,10.4,3,UPS® Ground
Austin,San Diego,CA,Size L,15.29,3,UPS® Ground
Austin,Columbia,SC,Size S,8.45,3,UPS® Ground
Austin,Columbia,SC,Size M,10.4,3,UPS® Ground
Austin,Columbia,SC,Size L,15.29,3,UPS® Ground
Austin,Greenville,SC,Size S,7.45,3,UPS® Ground
Austin,Greenville,SC,Size M,8.86,3,UPS® Ground
Austin,Greenville,SC,Size L,14.1,3,UPS® Ground
Austin,Lebanon,TN,Size S,7.45,2,UPS® Ground
Austin,Lebanon,TN,Size M,8.86,2,UPS® Ground
Austin,Lebanon,TN,Size L,14.1,2,UPS® Ground
Austin,Salem,OR,Size S,8.71,4,UPS® Ground
Austin,Salem,OR,Size M,11.0,4,UPS® Ground
Austin,Salem,OR,Size L,16.29,4,UPS® Ground
Austin,Cleveland,OH,Size S,8.45,3,UPS® Ground
Austin,Cleveland,OH,Size M,10.4,3,UPS® Ground
Austin,Cleveland,OH,Size L,15.29,3,UPS® Ground
Austin,Denver,CO,Size S,7.45,2,UPS® Ground
Austin,Denver,CO,Size M,8.86,2,UPS® Ground
Austin,Denver,CO,Size L,14.1,2,UPS® Ground
Austin,Omaha,NE,Size S,7.45,2,UPS® Ground
Austin,Omaha,NE,Size M,8.86,2,UPS® Ground
Austin,Omaha,NE,Size L,14.1,2,UPS® Ground
Austin,Portland,OR,Size S,8.71,4,UPS® Ground
Austin,Portland,OR,Size M,11.0,4,UPS® Ground
Austin,Portland,OR,Size L,16.29,4,UPS® Ground
Austin,Raleigh,NC,Size S,8.45,3,UPS® Ground
Austin,Raleigh,NC,Size M,10.4,3,UPS® Ground
Austin,Raleigh,NC,Size L,15.29,3,UPS® Ground
Austin,Richmond,VA,Size S,8.45,3,UPS® Ground
Austin,Richmond,VA,Size M,10.4,3,UPS® Ground
Austin,Richmond,VA,Size L,15.29,3,UPS® Ground
Austin,Jackson,MS,Size S,6.69,2,UPS® Ground
Austin,Jackson,MS,Size M,8.69,2,UPS® Ground
Austin,Jackson,MS,Size L,10.54,2,UPS® Ground
Austin,Albany,NY,Size S,8.71,4,UPS® Ground
Austin,Albany,NY,Size M,11.0,4,UPS® Ground
Austin,Albany,NY,Size L,16.29,4,UPS® Ground
Austin,Fort Worth,TX,Size S,6.56,1,UPS® Ground
Austin,Fort Worth,TX,Size M,8.24,1,UPS® Ground
Austin,Fort Worth,TX,Size L,9.94,1,UPS® Ground
Austin,Oklahoma City,OK,Size S,6.69,2,UPS® Ground
Austin,Oklahoma City,OK,Size M,8.69,2,UPS® Ground
Austin,Oklahoma City,OK,Size L,10.54,2,UPS® Ground
Austin,Chesapeake,VA,Size S,8.45,3,UPS® Ground
Austin,Chesapeake,VA,Size M,10.4,3,UPS® Ground
Austin,Chesapeake,VA,Size L,15.29,3,UPS® Ground
Austin,Miami,FL,Size S,8.45,2,UPS® Ground
Austin,Miami,FL,Size M,10.4,2,UPS® Ground
Austin,Miami,FL,Size L,15.29,2,UPS® Ground
Austin,Milford,CT,Size S,8.71,3,UPS® Ground
Austin,Milford,CT,Size M,11.0,3,UPS® Ground
Austin,Milford,CT,Size L,16.29,3,UPS® Ground
Austin,Pittsburgh,PA,Size S,8.45,3,UPS® Ground
Austin,Pittsburgh,PA,Size M,10.4,3,UPS® Ground
Austin,Pittsburgh,PA,Size L,15.29,3,UPS® Ground
Austin,San Francisco,CA,Size S,8.71,4,UPS® Ground
Austin,San Francisco,CA,Size M,11.0,4,UPS® Ground
Austin,San Francisco,CA,Size L,16.29,4,UPS® Ground
Austin,San Jose,CA,Size S,8.71,4,UPS® Ground
Austin,San Jose,CA,Size M,11.0,4,UPS® Ground
Austin,San Jose,CA,Size L,16.29,4,UPS® Ground
Austin,Tucson,AZ,Size S,7.45,3,UPS® Ground
Austin,Tucson,AZ,Size M,8.86,3,UPS® Ground
Austin,Tucson,AZ,Size L,14.1,3,UPS® Ground
Austin,Virginia Beach,VA,Size S,8.45,3,UPS® Ground
Austin,Virginia Beach,VA,Size M,10.4,3,UPS® Ground
Austin,Virginia Beach,VA,Size L,15.29,3,UPS® Ground
Austin,Albuquerque,NM,Size S,7.45,2,UPS® Ground
Austin,Albuquerque,NM,Size M,8.86,2,UPS® Ground
Austin,Albuquerque,NM,Size L,14.1,2,UPS® Ground
Austin,Gilbert,AZ,Size S,7.45,3,UPS® Ground
Austin,Gilbert,AZ,Size M,8.86,3,UPS® Ground
Austin,Gilbert,AZ,Size L,14.1,3,UPS® Ground
Austin,Springfield,IL,Size S,7.45,2,UPS® Ground
Austin,Springfield,IL,Size M,8.86,2,UPS® Ground
Austin,Springfield,IL,Size L,14.1,2,UPS® Ground
Austin,Alexandria,VA,Size S,8.45,3,UPS® Ground
Austin,Alexandria,VA,Size M,10.4,3,UPS® Ground
Austin,Alexandria,VA,Size L,15.29,3,UPS® Ground
Austin,Kansas City,MO,Size S,7.45,2,UPS® Ground
Austin,Kansas City,MO,Size M,8.86,2,UPS® Ground
Austin,Kansas City,MO,Size L,14.1,2,UPS® Ground
Austin,Knoxville,TN,Size S,7.45,2,UPS® Ground
Austin,Knoxville,TN,Size M,8.86,2,UPS® Ground
Austin,Knoxville,TN,Size L,14.1,2,UPS® Ground
Austin,Lakewood,CO,Size S,7.45,2,UPS® Ground
Austin,Lakewood,CO,Size M,8.86,2,UPS® Ground
Austin,Lakewood,CO,Size L,14.1,2,UPS® Ground
Austin,Nashville,TN,Size S,7.45,2,UPS® Ground
Austin,Nashville,TN,Size M,8.86,2,UPS® Ground
Austin,Nashville,TN,Size L,14.1,2,UPS® Ground
Austin,Saint Louis,MO,Size S,7.45,2,UPS® Ground
Austin,Saint Louis,MO,Size M,8.86,2,UPS® Ground
Austin,Saint Louis,MO,Size L,14.1,2,UPS® Ground
Austin,Seattle,WA,Size S,9.25,4,UPS® Ground
Austin,Seattle,WA,Size M,12.06,4,UPS® Ground
Austin,Seattle,WA,Size L,17.29,4,UPS® Ground
Los Angeles,Brooklyn,NY,Size S,9.16,4,UPS® Ground
Los Angeles,Brooklyn,NY,Size M,11.97,4,UPS® Ground
Los Angeles,Brooklyn,NY,Size L,17.29,4,UPS® Ground
Los Angeles,Phoenix,AZ,Size S,7.45,2,UPS® Ground
Los Angeles,Phoenix,AZ,Size M,8.86,2,UPS® Ground
Los Angeles,Phoenix,AZ,Size L,14.1,2,UPS® Ground
Los Angeles,Houston,TX,Size S,8.71,3,UPS® Ground
Los Angeles,Houston,TX,Size M,11.0,3,UPS® Ground
Los Angeles,Houston,TX,Size L,16.29,3,UPS® Ground
Los Angeles,San Antonio,TX,Size S,8.45,3,UPS® Ground
Los Angeles,San Antonio,TX,Size M,10.4,3,UPS® Ground
Los Angeles,San Antonio,TX,Size L,15.29,3,UPS® Ground
Los Angeles,Jacksonville,FL,Size S,9.25,4,UPS® Ground
Los Angeles,Jacksonville,FL,Size M,12.06,4,UPS® Ground
Los Angeles,Jacksonville,FL,Size L,17.29,4,UPS® Ground
Los Angeles,Chicago,IL,Size S,8.71,3,UPS® Ground
Los Angeles,Chicago,IL,Size M,11.0,3,UPS® Ground
Los Angeles,Chicago,IL,Size L,16.29,3,UPS® Ground
Los Angeles,Dallas,TX,Size S,8.45,3,UPS® Ground
Los Angeles,Dallas,TX,Size M,10.4,3,UPS® Ground
Los Angeles,Dallas,TX,Size L,15.29,3,UPS® Ground
Los Angeles,Wilmington,DE,Size S,9.25,4,UPS® Ground
Los Angeles,Wilmington,DE,Size M,12.06,4,UPS® Ground
Los Angeles,Wilmington,DE,Size L,17.29,4,UPS® Ground
Los Angeles,Austin,TX,Size S,8.45,3,UPS® Ground
Los Angeles,Austin,TX,Size M,10.4,3,UPS® Ground
Los Angeles,Austin,TX,Size L,15.29,3,UPS® Ground
Los Angeles,Canton,OH,Size S,9.25,4,UPS® Ground
Los Angeles,Canton,OH,Size M,12.06,4,UPS® Ground
Los Angeles,Canton,OH,Size L,17.29,4,UPS® Ground
Los Angeles,Charlotte,NC,Size S,9.25,4,UPS® Ground
Los Angeles,Charlotte,NC,Size M,12.06,4,UPS® Ground
Los Angeles,Charlotte,NC,Size L,17.29,4,UPS® Ground
Los Angeles,New York,NY,Size S,9.25,4,UPS® Ground
Los Angeles,New York,NY,Size M,12.06,4,UPS® Ground
Los Angeles,New York,NY,Size L,17.29,4,UPS® Ground
Los Angeles,Atlanta,GA,Size S,9.25,4,UPS® Ground
Los Angeles,Atlanta,GA,Size M,12.06,4,UPS® Ground
Los Angeles,Atlanta,GA,Size L,17.29,4,UPS® Ground
Los Angeles,Franklin,TN,Size S,8.71,4,UPS® Ground
Los Angeles,Franklin,TN,Size M,11.0,4,UPS® Ground
Los Angeles,Franklin,TN,Size L,16.29,4,UPS® Ground
Los Angeles,Lexington,KY,Size S,9.25,4,UPS® Ground
Los Angeles,Lexington,KY,Size M,12.06,4,UPS® Ground
Los Angeles,Lexington,KY,Size L,17.29,4,UPS® Ground
Los Angeles,Orlando,FL,Size S,9.25,4,UPS® Ground
Los Angeles,Orlando,FL,Size M,12.06,4,UPS® Ground
Los Angeles,Orlando,FL,Size L,17.29,4,UPS® Ground
Los Angeles,Rochester,NY,Size S,9.25,4,UPS® Ground
Los Angeles,Rochester,NY,Size M,12.06,4,UPS® Ground
Los Angeles,Rochester,NY,Size L,17.29,4,UPS® Ground
Los Angeles,Las Vegas,NV,Size S,6.69,2,UPS® Ground
Los Angeles,Las Vegas,NV,Size M,8.69,2,UPS® Ground
Los Angeles,Las Vegas,NV,Size L,10.54,2,UPS® Ground
Los Angeles,Louisville,KY,Size S,9.25,4,UPS® Ground
Los Angeles,Louisville,KY,Size M,12.06,4,UPS® Ground
Los Angeles,Louisville,KY,Size L,17.29,4,UPS® Ground
Los Angeles,Marietta,GA,Size S,9.25,4,UPS® Ground
Los Angeles,Marietta,GA,Size M,12.06,4,UPS® Ground
Los Angeles,Marietta,GA,Size L,17.29,4,UPS® Ground
Los Angeles,Colorado Springs,CO,Size S,7.45,3,UPS® Ground
Los Angeles,Colorado Springs,CO,Size M,8.86,3,UPS® Ground
Los Angeles,Colorado Springs,CO,Size L,14.1,3,UPS® Ground
Los Angeles,Columbus,OH,Size S,9.25,4,UPS® Ground
Los Angeles,Columbus,OH,Size M,12.06,4,UPS® Ground
Los Angeles,Columbus,OH,Size L,17.29,4,UPS® Ground
Los Angeles,Marble Falls,TX,Size S,8.45,3,UPS® Ground
Los Angeles,Marble Falls,TX,Size M,10.4,3,UPS® Ground
Los Angeles,Marble Falls,TX,Size L,15.29,3,UPS® Ground
Los Angeles,Tampa,FL,Size S,9.25,4,UPS® Ground
Los Angeles,Tampa,FL,Size M,12.06,4,UPS® Ground
Los Angeles,Tampa,FL,Size L,17.29,4,UPS® Ground
Los Angeles,San Diego,CA,Size S,6.48,1,UPS® Ground
Los Angeles,San Diego,CA,Size M,7.79,1,UPS® Ground
Los Angeles,San Diego,CA,Size L,8.94,1,UPS® Ground
Los Angeles,Columbia,SC,Size S,9.25,4,UPS® Ground
Los Angeles,Columbia,SC,Size M,12.06,4,UPS® Ground
Los Angeles,Columbia,SC,Size L,17.29,4,UPS® Ground
Los Angeles,Greenville,SC,Size S,9.25,4,UPS® Ground
Los Angeles,Greenville,SC,Size M,12.06,4,UPS® Ground
Los Angeles,Greenville,SC,Size L,17.29,4,UPS® Ground
Los Angeles,Lebanon,TN,Size S,8.71,4,UPS® Ground
Los Angeles,Lebanon,TN,Size M,11.0,4,UPS® Ground
Los Angeles,Lebanon,TN,Size L,16.29,4,UPS® Ground
Los Angeles,Salem,OR,Size S,7.45,3,UPS® Ground
Los Angeles,Salem,OR,Size M,8.86,3,UPS® Ground
Los Angeles,Salem,OR,Size L,14.1,3,UPS® Ground
Los Angeles,Cleveland,OH,Size S,9.25,4,UPS® Ground
Los Angeles,Cleveland,OH,Size M,12.06,4,UPS® Ground
Los Angeles,Cleveland,OH,Size L,17.29,4,UPS® Ground
Los Angeles,Denver,CO,Size S,7.45,3,UPS® Ground
Los Angeles,Denver,CO,Size M,8.86,3,UPS® Ground
Los Angeles,Denver,CO,Size L,14.1,3,UPS® Ground
Los Angeles,Omaha,NE,Size S,8.45,4,UPS® Ground
Los Angeles,Omaha,NE,Size M,10.4,4,UPS® Ground
Los Angeles,Omaha,NE,Size L,15.29,4,UPS® Ground
Los Angeles,Portland,OR,Size S,7.45,3,UPS® Ground
Los Angeles,Portland,OR,Size M,8.86,3,UPS® Ground
Los Angeles,Portland,OR,Size L,14.1,3,UPS® Ground
Los Angeles,Raleigh,NC,Size S,9.25,4,UPS® Ground
Los Angeles,Raleigh,NC,Size M,12.06,4,UPS® Ground
Los Angeles,Raleigh,NC,Size L,17.29,4,UPS® Ground
Los Angeles,Richmond,VA,Size S,9.25,4,UPS® Ground
Los Angeles,Richmond,VA,Size M,12.06,4,UPS® Ground
Los Angeles,Richmond,VA,Size L,17.29,4,UPS® Ground
Los Angeles,Jackson,MS,Size S,8.71,4,UPS® Ground
Los Angeles,Jackson,MS,Size M,11.0,4,UPS® Ground
Los Angeles,Jackson,MS,Size L,16.29,4,UPS® Ground
Los Angeles,Albany,NY,Size S,9.25,4,UPS® Ground
Los Angeles,Albany,NY,Size M,12.06,4,UPS® Ground
Los Angeles,Albany,NY,Size L,17.29,4,UPS® Ground
Los Angeles,Fort Worth,TX,Size S,8.45,3,UPS® Ground
Los Angeles,Fort Worth,TX,Size M,10.4,3,UPS® Ground
Los Angeles,Fort Worth,TX,Size L,15.29,3,UPS® Ground
Los Angeles,Oklahoma City,OK,Size S,8.45,3,UPS® Ground
Los Angeles,Oklahoma City,OK,Size M,10.4,3,UPS® Ground
Los Angeles,Oklahoma City,OK,Size L,15.29,3,UPS® Ground
Los Angeles,Chesapeake,VA,Size S,9.25,4,UPS® Ground
Los Angeles,Chesapeake,VA,Size M,12.06,4,UPS® Ground
Los Angeles,Chesapeake,VA,Size L,17.29,4,UPS® Ground
Los Angeles,Miami,FL,Size S,9.25,4,UPS® Ground
Los Angeles,Miami,FL,Size M,12.06,4,UPS® Ground
Los Angeles,Miami,FL,Size L,17.29,4,UPS® Ground
Los Angeles,Milford,CT,Size S,9.25,4,UPS® Ground
Los Angeles,Milford,CT,Size M,12.06,4,UPS® Ground
Los Angeles,Milford,CT,Size L,17.29,4,UPS® Ground
Los Angeles,Pittsburgh,PA,Size S,9.25,4,UPS® Ground
Los Angeles,Pittsburgh,PA,Size M,12.06,4,UPS® Ground
Los Angeles,Pittsburgh,PA,Size L,17.29,4,UPS® Ground
Los Angeles,San Francisco,CA,Size S,6.69,2,UPS® Ground
Los Angeles,San Francisco,CA,Size M,8.69,2,UPS® Ground
Los Angeles,San Francisco,CA,Size L,10.54,2,UPS® Ground
Los Angeles,San Jose,CA,Size S,6.69,2,UPS® Ground
Los Angeles,San Jose,CA,Size M,8.69,2,UPS® Ground
Los Angeles,San Jose,CA,Size L,10.54,2,UPS® Ground
Los Angeles,Tucson,AZ,Size S,6.69,2,UPS® Ground
Los Angeles,Tucson,AZ,Size M,8.69,2,UPS® Ground
Los Angeles,Tucson,AZ,Size L,10.54,2,UPS® Ground
Los Angeles,Virginia Beach,VA,Size S,9.25,4,UPS® Ground
Los Angeles,Virginia Beach,VA,Size M,12.06,4,UPS® Ground
Los Angeles,Virginia Beach,VA,Size L,17.29,4,UPS® Ground
Los Angeles,Albuquerque,NM,Size S,7.45,3,UPS® Ground
Los Angeles,Albuquerque,NM,Size M,8.86,3,UPS® Ground
Los Angeles,Albuquerque,NM,Size L,14.1,3,UPS® Ground
Los Angeles,Gilbert,AZ,Size S,7.45,2,UPS® Ground
Los Angeles,Gilbert,AZ,Size M,8.86,2,UPS® Ground
Los Angeles,Gilbert,AZ,Size L,14.1,2,UPS® Ground
Los Angeles,Springfield,IL,Size S,8.71,4,UPS® Ground
Los Angeles,Springfield,IL,Size M,11.0,4,UPS® Ground
Los Angeles,Springfield,IL,Size L,16.29,4,UPS® Ground
Los Angeles,Alexandria,VA,Size S,9.25,4,UPS® Ground
Los Angeles,Alexandria,VA,Size M,12.06,4,UPS® Ground
Los Angeles,Alexandria,VA,Size L,17.29,4,UPS® Ground
Los Angeles,Kansas City,MO,Size S,8.45,4,UPS® Ground
Los Angeles,Kansas City,MO,Size M,10.4,4,UPS® Ground
Los Angeles,Kansas City,MO,Size L,15.29,4,UPS® Ground
Los Angeles,Knoxville,TN,Size S,9.25,4,UPS® Ground
Los Angeles,Knoxville,TN,Size M,12.06,4,UPS® Ground
Los Angeles,Knoxville,TN,Size L,17.29,4,UPS® Ground
Los Angeles,Lakewood,CO,Size S,7.45,3,UPS® Ground
Los Angeles,Lakewood,CO,Size M,8.86,3,UPS® Ground
Los Angeles,Lakewood,CO,Size L,14.1,3,UPS® Ground
Los Angeles,Nashville,TN,Size S,8.71,4,UPS® Ground
Los Angeles,Nashville,TN,Size M,11.0,4,UPS® Ground
Los Angeles,Nashville,TN,Size L,16.29,4,UPS® Ground
Los Angeles,Saint Louis,MO,Size S,8.71,4,UPS® Ground
Los Angeles,Saint Louis,MO,Size M,11.0,4,UPS® Ground
Los Angeles,Saint Louis,MO,Size L,16.29,4,UPS® Ground
Los Angeles,Seattle,WA,Size S,8.45,3,UPS® Ground
Los Angeles,Seattle,WA,Size M,10.4,3,UPS® Ground
